mu 10.0000000000
5.0000000000 0.8956344170 -0.7600484889
5.1000000000 0.8046938743 -1.0969476661
5.2000000000 0.6642136226 -1.8161496680
5.3000000000 0.4055297007 -3.7044304094
5.4000000000 -0.2030255578 -9.4996595264
5.5000000000 -1.4681923193 -11.6316518029
5.6000000000 -2.0190886829 0.0576151648
5.7000000000 -2.0123851759 0.0538420964
5.8000000000 -2.0055961427 0.0485848580
5.9000000000 -1.9987147953 0.0416538332
6.0000000000 -1.9917396940 0.0329983348
6.1000000000 -1.9846773667 0.0227728133
6.2000000000 -1.9775441772 0.0113860333
6.3000000000 -1.9703666290 -0.0004841999
6.4000000000 -1.9631794565 -0.0119256691
6.5000000000 -1.9560213644 -0.0218819852
6.6000000000 -1.9489289727 -0.0292920029
6.7000000000 -1.9419301907 -0.0332584218
6.8000000000 -1.9350386200 -0.0332122202
6.9000000000 -1.9282504595 -0.0290332830
7.0000000000 -1.9215447285 -0.0210932588
7.1000000000 -1.9148867894 -0.0102015610
7.2000000000 -1.9082342371 0.0025377536
7.3000000000 -1.9015437146 0.0159242416
7.4000000000 -1.8947771095 0.0288627132
7.5000000000 -1.8879059142 0.0405177200
7.6000000000 -1.8809131403 0.0503894626
7.7000000000 -1.8737928531 0.0583076471
7.8000000000 -1.8665479431 0.0643646580
7.9000000000 -1.8591870169 0.0688201588
8.0000000000 -1.8517212810 0.0720075205
8.1000000000 -1.8441620222 0.0742611105
8.2000000000 -1.8365189761 0.0758716762
8.3000000000 -1.8287995586 0.0770672103
8.4000000000 -1.8210087618 0.0780122190
8.5000000000 -1.8131494493 0.0788172048
8.6000000000 -1.8052228220 0.0795518220
8.7000000000 -1.7972288834 0.0802575764
8.8000000000 -1.7891668300 0.0809580347
8.9000000000 -1.7810353315 0.0816661062
9.0000000000 -1.7728327197 0.0823887582
9.1000000000 -1.7645570982 0.0831298555
9.2000000000 -1.7562064013 0.0838917207
9.3000000000 -1.7477784258 0.0846760567
9.4000000000 -1.7392708392 0.0854842801
9.5000000000 -1.7306811808 0.0863177238
9.6000000000 -1.7220068574 0.0871778023
9.7000000000 -1.7132451319 0.0880659856
9.8000000000 -1.7043931178 0.0889838406
9.9000000000 -1.6954477634 0.0899330684
10.0000000000 -1.6864058415 0.0909155011
10.1000000000 -1.6772639337 0.0919331296
10.2000000000 -1.6680184143 0.0929881156
10.3000000000 -1.6586654322 0.0940827957
10.4000000000 -1.6492008922 0.0952197338
10.5000000000 -1.6396204317 0.0964017098
10.6000000000 -1.6299193963 0.0976317963
10.7000000000 -1.6200928121 0.0989133165
10.8000000000 -1.6101353536 0.1002499683
10.9000000000 -1.6000413085 0.1016457963
11.0000000000 -1.5898045392 0.1031052920
11.1000000000 -1.5794184357 0.1046334053
11.2000000000 -1.5688758651 0.1062356733
11.3000000000 -1.5581691113 0.1079182413
11.4000000000 -1.5472898068 0.1096879802
11.5000000000 -1.5362288562 0.1115526156
11.6000000000 -1.5249763444 0.1135208475
11.7000000000 -1.5135214306 0.1156025055
11.8000000000 -1.5018522267 0.1178087612
11.9000000000 -1.4899556504 0.1201523567
12.0000000000 -1.4778172547 0.1226478939
12.1000000000 -1.4654210266 0.1253121829
12.2000000000 -1.4527491411 0.1281647117
12.3000000000 -1.4397816687 0.1312281929
12.4000000000 -1.4264962209 0.1345292262
12.5000000000 -1.4128675177 0.1380992294
12.6000000000 -1.3988668494 0.1419755752
12.7000000000 -1.3844614117 0.1462030687
12.8000000000 -1.3696134705 0.1508358882
12.9000000000 -1.3542792987 0.1559402204
13.0000000000 -1.3384078099 0.1615977186
13.1000000000 -1.3219387870 0.1679103257
13.2000000000 -1.3048005346 0.1750069512
13.3000000000 -1.2869067371 0.1830529935
13.4000000000 -1.2681521712 0.1922639587
13.5000000000 -1.2484067466 0.2029257839
13.6000000000 -1.2275070391 0.2154255587
13.7000000000 -1.2052439596 0.2302994498
13.8000000000 -1.1813443105 0.2483098190
13.9000000000 -1.1554422940 0.2705740964
14.0000000000 -1.1270338828 0.2987888739
14.1000000000 -1.0954005704 0.3356397883
14.2000000000 -1.0594753985 0.3855950431
14.3000000000 -1.0175930261 0.4565513627
14.4000000000 -0.9669881614 0.5635465101
14.5000000000 -0.9026936901 0.7380462841
14.6000000000 -0.8148262871 1.0544090108
14.7000000000 -0.6808406597 1.7186720606
14.8000000000 -0.4389813024 3.4256262060
14.9000000000 0.1169087293 8.6812014178
15.0000000000 1.3668391102 12.3948367989
15.1000000000 2.0107879059 0.2526927865
15.2000000000 1.9996455710 0.4529858506
15.3000000000 1.9872522116 0.7828558997
15.4000000000 1.9742172154 1.3684264576
15.5000000000 1.9625553369 2.5901290333
15.6000000000 1.9590862456 6.1443950093
15.7000000000 2.0077597172 28.1677798665
15.8000000000 4.8779606571 1062.9043450113
15.9000000000 -92986163311.4726257324 3216662988234891146035200.0000000000
16.0000000000 nan nan
16.1000000000 nan nan
16.2000000000 nan nan
16.3000000000 nan nan
16.4000000000 nan nan
16.5000000000 nan nan
16.6000000000 nan nan
16.7000000000 nan nan
16.8000000000 nan nan
16.9000000000 nan nan
17.0000000000 nan nan
17.1000000000 nan nan
17.2000000000 nan nan
17.3000000000 nan nan
17.4000000000 nan nan
17.5000000000 nan nan
17.6000000000 nan nan
17.7000000000 nan nan
17.8000000000 nan nan
17.9000000000 nan nan
18.0000000000 nan nan
18.1000000000 nan nan
18.2000000000 nan nan
18.3000000000 nan nan
18.4000000000 nan nan
18.5000000000 nan nan
18.6000000000 nan nan
18.7000000000 nan nan
18.8000000000 nan nan
18.9000000000 nan nan
19.0000000000 nan nan
19.1000000000 nan nan
19.2000000000 nan nan
19.3000000000 nan nan
19.4000000000 nan nan
19.5000000000 nan nan
19.6000000000 nan nan
19.7000000000 nan nan
19.8000000000 nan nan
19.9000000000 nan nan
20.0000000000 nan nan
20.1000000000 nan nan
20.2000000000 nan nan
20.3000000000 nan nan
20.4000000000 nan nan
20.5000000000 nan nan
20.6000000000 nan nan
20.7000000000 nan nan
20.8000000000 nan nan
20.9000000000 nan nan
21.0000000000 nan nan
21.1000000000 nan nan
21.2000000000 nan nan
21.3000000000 nan nan
21.4000000000 nan nan
21.5000000000 nan nan
21.6000000000 nan nan
21.7000000000 nan nan
21.8000000000 nan nan
21.9000000000 nan nan
22.0000000000 nan nan
22.1000000000 nan nan
22.2000000000 nan nan
22.3000000000 nan nan
22.4000000000 nan nan
22.5000000000 nan nan
22.6000000000 nan nan
22.7000000000 nan nan
22.8000000000 nan nan
22.9000000000 nan nan
23.0000000000 nan nan
23.1000000000 nan nan
23.2000000000 nan nan
23.3000000000 nan nan
23.4000000000 nan nan
23.5000000000 nan nan
23.6000000000 nan nan
23.7000000000 nan nan
23.8000000000 nan nan
23.9000000000 nan nan
24.0000000000 nan nan
24.1000000000 nan nan
24.2000000000 nan nan
24.3000000000 nan nan
24.4000000000 nan nan
24.5000000000 nan nan
24.6000000000 nan nan
24.7000000000 nan nan
24.8000000000 nan nan
24.9000000000 nan nan
25.0000000000 nan nan
25.1000000000 nan nan
25.2000000000 nan nan
25.3000000000 nan nan
25.4000000000 nan nan
25.5000000000 nan nan
25.6000000000 nan nan
25.7000000000 nan nan
25.8000000000 nan nan
25.9000000000 nan nan
26.0000000000 nan nan
26.1000000000 nan nan
26.2000000000 nan nan
26.3000000000 nan nan
26.4000000000 nan nan
26.5000000000 nan nan
26.6000000000 nan nan
26.7000000000 nan nan
26.8000000000 nan nan
26.9000000000 nan nan
27.0000000000 nan nan
27.1000000000 nan nan
27.2000000000 nan nan
27.3000000000 nan nan
27.4000000000 nan nan
27.5000000000 nan nan
27.6000000000 nan nan
27.7000000000 nan nan
27.8000000000 nan nan
27.9000000000 nan nan
28.0000000000 nan nan
28.1000000000 nan nan
28.2000000000 nan nan
28.3000000000 nan nan
28.4000000000 nan nan
28.5000000000 nan nan
28.6000000000 nan nan
28.7000000000 nan nan
28.8000000000 nan nan
28.9000000000 nan nan
29.0000000000 nan nan
29.1000000000 nan nan
29.2000000000 nan nan
29.3000000000 nan nan
29.4000000000 nan nan
29.5000000000 nan nan
29.6000000000 nan nan
29.7000000000 nan nan
29.8000000000 nan nan
29.9000000000 nan nan
30.0000000000 nan nan
30.1000000000 nan nan
30.2000000000 nan nan
30.3000000000 nan nan
30.4000000000 nan nan
30.5000000000 nan nan
30.6000000000 nan nan
30.7000000000 nan nan
30.8000000000 nan nan
30.9000000000 nan nan
31.0000000000 nan nan
31.1000000000 nan nan
31.2000000000 nan nan
31.3000000000 nan nan
31.4000000000 nan nan
31.5000000000 nan nan
31.6000000000 nan nan
31.7000000000 nan nan
31.8000000000 nan nan
31.9000000000 nan nan
32.0000000000 nan nan
32.1000000000 nan nan
32.2000000000 nan nan
32.3000000000 nan nan
32.4000000000 nan nan
32.5000000000 nan nan
32.6000000000 nan nan
32.7000000000 nan nan
32.8000000000 nan nan
32.9000000000 nan nan
33.0000000000 nan nan
33.1000000000 nan nan
33.2000000000 nan nan
33.3000000000 nan nan
33.4000000000 nan nan
33.5000000000 nan nan
33.6000000000 nan nan
33.7000000000 nan nan
33.8000000000 nan nan
33.9000000000 nan nan
34.0000000000 nan nan
34.1000000000 nan nan
34.2000000000 nan nan
34.3000000000 nan nan
34.4000000000 nan nan
34.5000000000 nan nan
34.6000000000 nan nan
34.7000000000 nan nan
34.8000000000 nan nan
34.9000000000 nan nan
35.0000000000 nan nan
35.1000000000 nan nan
35.2000000000 nan nan
35.3000000000 nan nan
35.4000000000 nan nan
35.5000000000 nan nan
35.6000000000 nan nan
35.7000000000 nan nan
35.8000000000 nan nan
35.9000000000 nan nan
36.0000000000 nan nan
36.1000000000 nan nan
36.2000000000 nan nan
36.3000000000 nan nan
36.4000000000 nan nan
36.5000000000 nan nan
36.6000000000 nan nan
36.7000000000 nan nan
36.8000000000 nan nan
36.9000000000 nan nan
37.0000000000 nan nan
37.1000000000 nan nan
37.2000000000 nan nan
37.3000000000 nan nan
37.4000000000 nan nan
37.5000000000 nan nan
37.6000000000 nan nan
37.7000000000 nan nan
37.8000000000 nan nan
37.9000000000 nan nan
38.0000000000 nan nan
38.1000000000 nan nan
38.2000000000 nan nan
38.3000000000 nan nan
38.4000000000 nan nan
38.5000000000 nan nan
38.6000000000 nan nan
38.7000000000 nan nan
38.8000000000 nan nan
38.9000000000 nan nan
39.0000000000 nan nan
39.1000000000 nan nan
39.2000000000 nan nan
39.3000000000 nan nan
39.4000000000 nan nan
39.5000000000 nan nan
39.6000000000 nan nan
39.7000000000 nan nan
39.8000000000 nan nan
39.9000000000 nan nan
40.0000000000 nan nan
40.1000000000 nan nan
40.2000000000 nan nan
40.3000000000 nan nan
40.4000000000 nan nan
40.5000000000 nan nan
40.6000000000 nan nan
40.7000000000 nan nan
40.8000000000 nan nan
40.9000000000 nan nan
41.0000000000 nan nan
41.1000000000 nan nan
41.2000000000 nan nan
41.3000000000 nan nan
41.4000000000 nan nan
41.5000000000 nan nan
41.6000000000 nan nan
41.7000000000 nan nan
41.8000000000 nan nan
41.9000000000 nan nan
42.0000000000 nan nan
42.1000000000 nan nan
42.2000000000 nan nan
42.3000000000 nan nan
42.4000000000 nan nan
42.5000000000 nan nan
42.6000000000 nan nan
42.7000000000 nan nan
42.8000000000 nan nan
42.9000000000 nan nan
43.0000000000 nan nan
43.1000000000 nan nan
43.2000000000 nan nan
43.3000000000 nan nan
43.4000000000 nan nan
43.5000000000 nan nan
43.6000000000 nan nan
43.7000000000 nan nan
43.8000000000 nan nan
43.9000000000 nan nan
44.0000000000 nan nan
44.1000000000 nan nan
44.2000000000 nan nan
44.3000000000 nan nan
44.4000000000 nan nan
44.5000000000 nan nan
44.6000000000 nan nan
44.7000000000 nan nan
44.8000000000 nan nan
44.9000000000 nan nan
45.0000000000 nan nan
45.1000000000 nan nan
45.2000000000 nan nan
45.3000000000 nan nan
45.4000000000 nan nan
45.5000000000 nan nan
45.6000000000 nan nan
45.7000000000 nan nan
45.8000000000 nan nan
45.9000000000 nan nan
46.0000000000 nan nan
46.1000000000 nan nan
46.2000000000 nan nan
46.3000000000 nan nan
46.4000000000 nan nan
46.5000000000 nan nan
46.6000000000 nan nan
46.7000000000 nan nan
46.8000000000 nan nan
46.9000000000 nan nan
47.0000000000 nan nan
47.1000000000 nan nan
47.2000000000 nan nan
47.3000000000 nan nan
47.4000000000 nan nan
47.5000000000 nan nan
47.6000000000 nan nan
47.7000000000 nan nan
47.8000000000 nan nan
47.9000000000 nan nan
48.0000000000 nan nan
48.1000000000 nan nan
48.2000000000 nan nan
48.3000000000 nan nan
48.4000000000 nan nan
48.5000000000 nan nan
48.6000000000 nan nan
48.7000000000 nan nan
48.8000000000 nan nan
48.9000000000 nan nan
49.0000000000 nan nan
49.1000000000 nan nan
49.2000000000 nan nan
49.3000000000 nan nan
49.4000000000 nan nan
49.5000000000 nan nan
49.6000000000 nan nan
49.7000000000 nan nan
49.8000000000 nan nan
49.9000000000 nan nan
50.0000000000 nan nan
50.1000000000 nan nan
50.2000000000 nan nan
50.3000000000 nan nan
50.4000000000 nan nan
50.5000000000 nan nan
50.6000000000 nan nan
50.7000000000 nan nan
50.8000000000 nan nan
50.9000000000 nan nan
51.0000000000 nan nan
51.1000000000 nan nan
51.2000000000 nan nan
51.3000000000 nan nan
51.4000000000 nan nan
51.5000000000 nan nan
51.6000000000 nan nan
51.7000000000 nan nan
51.8000000000 nan nan
51.9000000000 nan nan
52.0000000000 nan nan
52.1000000000 nan nan
52.2000000000 nan nan
52.3000000000 nan nan
52.4000000000 nan nan
52.5000000000 nan nan
52.6000000000 nan nan
52.7000000000 nan nan
52.8000000000 nan nan
52.9000000000 nan nan
53.0000000000 nan nan
53.1000000000 nan nan
53.2000000000 nan nan
53.3000000000 nan nan
53.4000000000 nan nan
53.5000000000 nan nan
53.6000000000 nan nan
53.7000000000 nan nan
53.8000000000 nan nan
53.9000000000 nan nan
54.0000000000 nan nan
54.1000000000 nan nan
54.2000000000 nan nan
54.3000000000 nan nan
54.4000000000 nan nan
54.5000000000 nan nan
54.6000000000 nan nan
54.7000000000 nan nan
54.8000000000 nan nan
54.9000000000 nan nan
55.0000000000 nan nan
55.1000000000 nan nan
55.2000000000 nan nan
55.3000000000 nan nan
55.4000000000 nan nan
55.5000000000 nan nan
55.6000000000 nan nan
55.7000000000 nan nan
55.8000000000 nan nan
55.9000000000 nan nan
56.0000000000 nan nan
56.1000000000 nan nan
56.2000000000 nan nan
56.3000000000 nan nan
56.4000000000 nan nan
56.5000000000 nan nan
56.6000000000 nan nan
56.7000000000 nan nan
56.8000000000 nan nan
56.9000000000 nan nan
57.0000000000 nan nan
57.1000000000 nan nan
57.2000000000 nan nan
57.3000000000 nan nan
57.4000000000 nan nan
57.5000000000 nan nan
57.6000000000 nan nan
57.7000000000 nan nan
57.8000000000 nan nan
57.9000000000 nan nan
58.0000000000 nan nan
58.1000000000 nan nan
58.2000000000 nan nan
58.3000000000 nan nan
58.4000000000 nan nan
58.5000000000 nan nan
58.6000000000 nan nan
58.7000000000 nan nan
58.8000000000 nan nan
58.9000000000 nan nan
59.0000000000 nan nan
59.1000000000 nan nan
59.2000000000 nan nan
59.3000000000 nan nan
59.4000000000 nan nan
59.5000000000 nan nan
59.6000000000 nan nan
59.7000000000 nan nan
59.8000000000 nan nan
59.9000000000 nan nan
60.0000000000 nan nan
60.1000000000 nan nan
60.2000000000 nan nan
60.3000000000 nan nan
60.4000000000 nan nan
60.5000000000 nan nan
60.6000000000 nan nan
60.7000000000 nan nan
60.8000000000 nan nan
60.9000000000 nan nan
61.0000000000 nan nan
61.1000000000 nan nan
61.2000000000 nan nan
61.3000000000 nan nan
61.4000000000 nan nan
61.5000000000 nan nan
61.6000000000 nan nan
61.7000000000 nan nan
61.8000000000 nan nan
61.9000000000 nan nan
62.0000000000 nan nan
62.1000000000 nan nan
62.2000000000 nan nan
62.3000000000 nan nan
62.4000000000 nan nan
62.5000000000 nan nan
62.6000000000 nan nan
62.7000000000 nan nan
62.8000000000 nan nan
62.9000000000 nan nan
63.0000000000 nan nan
63.1000000000 nan nan
63.2000000000 nan nan
63.3000000000 nan nan
63.4000000000 nan nan
63.5000000000 nan nan
63.6000000000 nan nan
63.7000000000 nan nan
63.8000000000 nan nan
63.9000000000 nan nan
64.0000000000 nan nan
64.1000000000 nan nan
64.2000000000 nan nan
64.3000000000 nan nan
64.4000000000 nan nan
64.5000000000 nan nan
64.6000000000 nan nan
64.7000000000 nan nan
64.8000000000 nan nan
64.9000000000 nan nan
65.0000000000 nan nan
65.1000000000 nan nan
65.2000000000 nan nan
65.3000000000 nan nan
65.4000000000 nan nan
65.5000000000 nan nan
65.6000000000 nan nan
65.7000000000 nan nan
65.8000000000 nan nan
65.9000000000 nan nan
66.0000000000 nan nan
66.1000000000 nan nan
66.2000000000 nan nan
66.3000000000 nan nan
66.4000000000 nan nan
66.5000000000 nan nan
66.6000000000 nan nan
66.7000000000 nan nan
66.8000000000 nan nan
66.9000000000 nan nan
67.0000000000 nan nan
67.1000000000 nan nan
67.2000000000 nan nan
67.3000000000 nan nan
67.4000000000 nan nan
67.5000000000 nan nan
67.6000000000 nan nan
67.7000000000 nan nan
67.8000000000 nan nan
67.9000000000 nan nan
68.0000000000 nan nan
68.1000000000 nan nan
68.2000000000 nan nan
68.3000000000 nan nan
68.4000000000 nan nan
68.5000000000 nan nan
68.6000000000 nan nan
68.7000000000 nan nan
68.8000000000 nan nan
68.9000000000 nan nan
69.0000000000 nan nan
69.1000000000 nan nan
69.2000000000 nan nan
69.3000000000 nan nan
69.4000000000 nan nan
69.5000000000 nan nan
69.6000000000 nan nan
69.7000000000 nan nan
69.8000000000 nan nan
69.9000000000 nan nan
70.0000000000 nan nan
70.1000000000 nan nan
70.2000000000 nan nan
70.3000000000 nan nan
70.4000000000 nan nan
70.5000000000 nan nan
70.6000000000 nan nan
70.7000000000 nan nan
70.8000000000 nan nan
70.9000000000 nan nan
71.0000000000 nan nan
71.1000000000 nan nan
71.2000000000 nan nan
71.3000000000 nan nan
71.4000000000 nan nan
71.5000000000 nan nan
71.6000000000 nan nan
71.7000000000 nan nan
71.8000000000 nan nan
71.9000000000 nan nan
72.0000000000 nan nan
72.1000000000 nan nan
72.2000000000 nan nan
72.3000000000 nan nan
72.4000000000 nan nan
72.5000000000 nan nan
72.6000000000 nan nan
72.7000000000 nan nan
72.8000000000 nan nan
72.9000000000 nan nan
73.0000000000 nan nan
73.1000000000 nan nan
73.2000000000 nan nan
73.3000000000 nan nan
73.4000000000 nan nan
73.5000000000 nan nan
73.6000000000 nan nan
73.7000000000 nan nan
73.8000000000 nan nan
73.9000000000 nan nan
74.0000000000 nan nan
74.1000000000 nan nan
74.2000000000 nan nan
74.3000000000 nan nan
74.4000000000 nan nan
74.5000000000 nan nan
74.6000000000 nan nan
74.7000000000 nan nan
74.8000000000 nan nan
74.9000000000 nan nan
75.0000000000 nan nan
75.1000000000 nan nan
75.2000000000 nan nan
75.3000000000 nan nan
75.4000000000 nan nan
75.5000000000 nan nan
75.6000000000 nan nan
75.7000000000 nan nan
75.8000000000 nan nan
75.9000000000 nan nan
76.0000000000 nan nan
76.1000000000 nan nan
76.2000000000 nan nan
76.3000000000 nan nan
76.4000000000 nan nan
76.5000000000 nan nan
76.6000000000 nan nan
76.7000000000 nan nan
76.8000000000 nan nan
76.9000000000 nan nan
77.0000000000 nan nan
77.1000000000 nan nan
77.2000000000 nan nan
77.3000000000 nan nan
77.4000000000 nan nan
77.5000000000 nan nan
77.6000000000 nan nan
77.7000000000 nan nan
77.8000000000 nan nan
77.9000000000 nan nan
78.0000000000 nan nan
78.1000000000 nan nan
78.2000000000 nan nan
78.3000000000 nan nan
78.4000000000 nan nan
78.5000000000 nan nan
78.6000000000 nan nan
78.7000000000 nan nan
78.8000000000 nan nan
78.9000000000 nan nan
79.0000000000 nan nan
79.1000000000 nan nan
79.2000000000 nan nan
79.3000000000 nan nan
79.4000000000 nan nan
79.5000000000 nan nan
79.6000000000 nan nan
79.7000000000 nan nan
79.8000000000 nan nan
79.9000000000 nan nan
80.0000000000 nan nan
80.1000000000 nan nan
80.2000000000 nan nan
80.3000000000 nan nan
80.4000000000 nan nan
80.5000000000 nan nan
80.6000000000 nan nan
80.7000000000 nan nan
80.8000000000 nan nan
80.9000000000 nan nan
81.0000000000 nan nan
81.1000000000 nan nan
81.2000000000 nan nan
81.3000000000 nan nan
81.4000000000 nan nan
81.5000000000 nan nan
81.6000000000 nan nan
81.7000000000 nan nan
81.8000000000 nan nan
81.9000000000 nan nan
82.0000000000 nan nan
82.1000000000 nan nan
82.2000000000 nan nan
82.3000000000 nan nan
82.4000000000 nan nan
82.5000000000 nan nan
82.6000000000 nan nan
82.7000000000 nan nan
82.8000000000 nan nan
82.9000000000 nan nan
83.0000000000 nan nan
83.1000000000 nan nan
83.2000000000 nan nan
83.3000000000 nan nan
83.4000000000 nan nan
83.5000000000 nan nan
83.6000000000 nan nan
83.7000000000 nan nan
83.8000000000 nan nan
83.9000000000 nan nan
84.0000000000 nan nan
84.1000000000 nan nan
84.2000000000 nan nan
84.3000000000 nan nan
84.4000000000 nan nan
84.5000000000 nan nan
84.6000000000 nan nan
84.7000000000 nan nan
84.8000000000 nan nan
84.9000000000 nan nan
85.0000000000 nan nan
85.1000000000 nan nan
85.2000000000 nan nan
85.3000000000 nan nan
85.4000000000 nan nan
85.5000000000 nan nan
85.6000000000 nan nan
85.7000000000 nan nan
85.8000000000 nan nan
85.9000000000 nan nan
86.0000000000 nan nan
86.1000000000 nan nan
86.2000000000 nan nan
86.3000000000 nan nan
86.4000000000 nan nan
86.5000000000 nan nan
86.6000000000 nan nan
86.7000000000 nan nan
86.8000000000 nan nan
86.9000000000 nan nan
87.0000000000 nan nan
87.1000000000 nan nan
87.2000000000 nan nan
87.3000000000 nan nan
87.4000000000 nan nan
87.5000000000 nan nan
87.6000000000 nan nan
87.7000000000 nan nan
87.8000000000 nan nan
87.9000000000 nan nan
88.0000000000 nan nan
88.1000000000 nan nan
88.2000000000 nan nan
88.3000000000 nan nan
88.4000000000 nan nan
88.5000000000 nan nan
88.6000000000 nan nan
88.7000000000 nan nan
88.8000000000 nan nan
88.9000000000 nan nan
89.0000000000 nan nan
89.1000000000 nan nan
89.2000000000 nan nan
89.3000000000 nan nan
89.4000000000 nan nan
89.5000000000 nan nan
89.6000000000 nan nan
89.7000000000 nan nan
89.8000000000 nan nan
89.9000000000 nan nan
90.0000000000 nan nan
90.1000000000 nan nan
90.2000000000 nan nan
90.3000000000 nan nan
90.4000000000 nan nan
90.5000000000 nan nan
90.6000000000 nan nan
90.7000000000 nan nan
90.8000000000 nan nan
90.9000000000 nan nan
91.0000000000 nan nan
91.1000000000 nan nan
91.2000000000 nan nan
91.3000000000 nan nan
91.4000000000 nan nan
91.5000000000 nan nan
91.6000000000 nan nan
91.7000000000 nan nan
91.8000000000 nan nan
91.9000000000 nan nan
92.0000000000 nan nan
92.1000000000 nan nan
92.2000000000 nan nan
92.3000000000 nan nan
92.4000000000 nan nan
92.5000000000 nan nan
92.6000000000 nan nan
92.7000000000 nan nan
92.8000000000 nan nan
92.9000000000 nan nan
93.0000000000 nan nan
93.1000000000 nan nan
93.2000000000 nan nan
93.3000000000 nan nan
93.4000000000 nan nan
93.5000000000 nan nan
93.6000000000 nan nan
93.7000000000 nan nan
93.8000000000 nan nan
93.9000000000 nan nan
94.0000000000 nan nan
94.1000000000 nan nan
94.2000000000 nan nan
94.3000000000 nan nan
94.4000000000 nan nan
94.5000000000 nan nan
94.6000000000 nan nan
94.7000000000 nan nan
94.8000000000 nan nan
94.9000000000 nan nan
95.0000000000 nan nan
95.1000000000 nan nan
95.2000000000 nan nan
95.3000000000 nan nan
95.4000000000 nan nan
95.5000000000 nan nan
95.6000000000 nan nan
95.7000000000 nan nan
95.8000000000 nan nan
95.9000000000 nan nan
96.0000000000 nan nan
96.1000000000 nan nan
96.2000000000 nan nan
96.3000000000 nan nan
96.4000000000 nan nan
96.5000000000 nan nan
96.6000000000 nan nan
96.7000000000 nan nan
96.8000000000 nan nan
96.9000000000 nan nan
97.0000000000 nan nan
97.1000000000 nan nan
97.2000000000 nan nan
97.3000000000 nan nan
97.4000000000 nan nan
97.5000000000 nan nan
97.6000000000 nan nan
97.7000000000 nan nan
97.8000000000 nan nan
97.9000000000 nan nan
98.0000000000 nan nan
98.1000000000 nan nan
98.2000000000 nan nan
98.3000000000 nan nan
98.4000000000 nan nan
98.5000000000 nan nan
98.6000000000 nan nan
98.7000000000 nan nan
98.8000000000 nan nan
98.9000000000 nan nan
99.0000000000 nan nan
99.1000000000 nan nan
99.2000000000 nan nan
99.3000000000 nan nan
99.4000000000 nan nan
99.5000000000 nan nan
99.6000000000 nan nan
99.7000000000 nan nan
99.8000000000 nan nan
99.9000000000 nan nan
100.0000000000 nan nan
