wavelength, percent
906.0217941009316, 0.06864841745081263
906.0217941009316, 0.0659527634626218
906.0217941009316, 0.06359406622295483
907.0859656203412, 0.07403972542719439
907.0859656203412, 0.07134407143900356
907.0859656203412, 0.06123536898328774
908.1501371397508, 0.07673537941538522
908.1501371397508, 0.06864841745081263
908.1501371397508, 0.0659527634626218
908.1501371397508, 0.06325710947443097
909.2143086591603, 0.07403972542719439
909.2143086591603, 0.07134407143900356
909.2143086591603, 0.060561455486240034
910.2784801785699, 0.07673537941538522
910.2784801785699, 0.06864841745081263
910.2784801785699, 0.0659527634626218
910.2784801785699, 0.06325710947443097
910.2784801785699, 0.05820275824657306
911.5200136178812, 0.07403972542719439
911.3426516979796, 0.07067015794195586
911.5200136178812, 0.060561455486240034
912.5841851372908, 0.08077886039767157
912.4068232173892, 0.07740929291243293
912.5841851372908, 0.06730059045671721
912.4068232173892, 0.06393102297147868
912.4068232173892, 0.0571918880010015
913.6483566567003, 0.07403972542719439
913.4709947367987, 0.07067015794195586
913.6483566567003, 0.060561455486240034
914.5351662562084, 0.0834745143858624
914.5351662562084, 0.08077886039767157
914.5351662562084, 0.07808320640948074
914.5351662562084, 0.06730059045671721
914.5351662562084, 0.06460493646852639
914.0030804965036, 0.0571918880010015
915.599337775618, 0.0753875524212898
915.599337775618, 0.07269189843309898
915.599337775618, 0.06999624444490804
915.599337775618, 0.06190928248033545
915.599337775618, 0.05921362849214462
916.6635092950276, 0.08280060088881469
916.6635092950276, 0.08010494690062386
916.6635092950276, 0.07740929291243293
916.8408712149292, 0.06730059045671721
916.6635092950276, 0.06393102297147868
917.9050427343387, 0.07403972542719439
917.7276808144371, 0.07067015794195586
917.9050427343387, 0.060561455486240034
917.7276808144371, 0.0571918880010015
917.1955950547324, 0.05584406100690609
918.7918523338467, 0.09526800058419749
918.7918523338467, 0.08751799536814875
918.9692142537483, 0.0834745143858624
918.7918523338467, 0.08010494690062386
918.7918523338467, 0.07740929291243293
918.9692142537483, 0.06730059045671721
918.7918523338467, 0.06393102297147868
920.033385773158, 0.09830061132091217
920.033385773158, 0.09290930334453051
919.8560238532564, 0.08953973585929187
920.033385773158, 0.07403972542719439
919.8560238532564, 0.07067015794195586
920.033385773158, 0.060786093318589196
919.8560238532564, 0.0571918880010015
919.3239380935515, 0.05584406100690609
921.0975572925676, 0.08617016837405334
920.920195372666, 0.08280060088881469
920.920195372666, 0.08010494690062386
920.920195372666, 0.07740929291243293
921.0975572925676, 0.06730059045671721
920.920195372666, 0.06393102297147868
921.9843668920755, 0.1009962653091031
921.9843668920755, 0.09830061132091217
921.9843668920755, 0.09560495733272134
921.9843668920755, 0.09290930334453051
921.9843668920755, 0.09021364935633958
921.9843668920755, 0.07403972542719439
921.9843668920755, 0.07134407143900356
921.9843668920755, 0.060561455486240034
921.4522811323708, 0.05786580149804921
923.0485384114852, 0.08751799536814875
923.0485384114852, 0.08482234137995781
923.0485384114852, 0.08212668739176698
923.0485384114852, 0.07943103340357616
923.0485384114852, 0.07673537941538522
923.0485384114852, 0.06864841745081263
923.0485384114852, 0.0659527634626218
923.0485384114852, 0.06325710947443097
924.1127099308948, 0.10032235181205529
924.1127099308948, 0.09762669782386446
924.1127099308948, 0.09493104383567363
924.1127099308948, 0.0922353898474827
924.1127099308948, 0.08953973585929187
924.2900718507964, 0.07403972542719439
924.1127099308948, 0.07067015794195586
924.1127099308948, 0.061572325731811595
925.354243370206, 0.08617016837405334
925.1768814503043, 0.08280060088881469
925.1768814503043, 0.08010494690062386
925.1768814503043, 0.07740929291243293
925.354243370206, 0.06730059045671721
925.1768814503043, 0.06393102297147868
926.4184148896155, 0.09830061132091217
926.241052969714, 0.09493104383567363
926.241052969714, 0.0922353898474827
926.241052969714, 0.08953973585929187
926.4184148896155, 0.07403972542719439
926.241052969714, 0.07067015794195586
925.7089672100092, 0.06123536898328774
927.4825864090251, 0.08617016837405334
927.3052244891236, 0.08280060088881469
927.3052244891236, 0.08010494690062386
927.3052244891236, 0.07740929291243293
927.3052244891236, 0.06797450395376492
926.7731387294187, 0.06460493646852639
928.3693960085332, 0.10369191929729393
928.3693960085332, 0.1009962653091031
928.3693960085332, 0.09830061132091217
928.3693960085332, 0.09560495733272134
928.3693960085332, 0.09290930334453051
928.3693960085332, 0.09021364935633958
928.3693960085332, 0.07403972542719439
928.3693960085332, 0.07134407143900356
929.6109294478443, 0.1090832272736757
929.4335675279427, 0.10571365978843705
929.6109294478443, 0.08751799536814875
929.4335675279427, 0.0841484278829101
929.4335675279427, 0.08145277389471928
929.4335675279427, 0.07875711990652845
929.4335675279427, 0.07606146591833751
930.4977390473523, 0.11582236224415288
930.4977390473523, 0.11312670825596194
930.4977390473523, 0.10234409230319852
930.4977390473523, 0.09964843831500758
930.4977390473523, 0.09695278432681675
930.4977390473523, 0.09425713033862593
930.4977390473523, 0.09156147635043499
930.4977390473523, 0.07302885518162283
931.561910566762, 0.12390932420872547
931.561910566762, 0.12121367022053453
931.561910566762, 0.1185180162323437
931.561910566762, 0.11043105426777111
931.561910566762, 0.10773540027958017
931.561910566762, 0.10503974629138935
931.561910566762, 0.08886582236224416
931.561910566762, 0.08617016837405334
931.0298248070571, 0.0834745143858624
931.0298248070571, 0.08077886039767157
931.0298248070571, 0.07808320640948074
931.0298248070571, 0.0753875524212898
932.6260820861716, 0.14008324813787065
932.6260820861716, 0.13738759414967971
932.6260820861716, 0.1346919401614889
932.6260820861716, 0.13199628617329806
932.6260820861716, 0.12930063218510712
932.6260820861716, 0.1266049781969163
932.6260820861716, 0.11582236224415288
932.6260820861716, 0.11312670825596194
932.6260820861716, 0.10234409230319852
932.6260820861716, 0.09964843831500758
932.6260820861716, 0.09695278432681675
932.6260820861716, 0.09425713033862593
932.6260820861716, 0.09156147635043499
933.6902536055811, 0.15086586409063407
933.6902536055811, 0.14817021010244324
933.6902536055811, 0.1454745561142523
933.6902536055811, 0.14277890212606148
933.6902536055811, 0.12390932420872547
933.6902536055811, 0.12121367022053453
933.6902536055811, 0.1185180162323437
933.6902536055811, 0.11043105426777111
933.6902536055811, 0.10773540027958017
933.6902536055811, 0.10503974629138935
933.6902536055811, 0.08886582236224416
933.1581678458763, 0.08684408187110104
934.9317870448923, 0.17243109599616102
934.7544251249908, 0.1690615285109225
934.7544251249908, 0.16636587452273155
934.7544251249908, 0.16367022053454072
934.7544251249908, 0.16097456654634978
934.7544251249908, 0.15827891255815896
934.7544251249908, 0.15558325856996813
934.7544251249908, 0.1528876045817772
934.9317870448923, 0.14008324813787065
934.7544251249908, 0.136713680652632
934.7544251249908, 0.13401802666444118
934.7544251249908, 0.13132237267625035
934.7544251249908, 0.12862671868805942
934.7544251249908, 0.1259310646998686
934.9317870448923, 0.11582236224415288
934.7544251249908, 0.11245279475891423
934.9317870448923, 0.10234409230319852
934.7544251249908, 0.09931148156648373
934.222339365286, 0.09695278432681675
934.222339365286, 0.09425713033862593
934.222339365286, 0.09156147635043499
935.8185966444004, 0.20073546287216515
935.8185966444004, 0.1980398088839742
935.8185966444004, 0.19534415489578338
935.8185966444004, 0.19264850090759256
935.8185966444004, 0.18995284691940162
935.8185966444004, 0.1872571929312108
935.8185966444004, 0.18456153894301996
935.8185966444004, 0.18186588495482903
935.8185966444004, 0.1791702309666382
935.8185966444004, 0.17647457697844737
935.8185966444004, 0.14951803709653866
935.8185966444004, 0.14682238310834783
935.8185966444004, 0.1441267291201569
935.8185966444004, 0.12256149721462994
935.8185966444004, 0.11986584322643912
935.8185966444004, 0.1090832272736757
935.8185966444004, 0.10638757328548476
937.0601300837116, 0.2223006947776921
936.8827681638099, 0.21893112729245345
936.8827681638099, 0.21623547330426263
936.8827681638099, 0.2135398193160717
936.8827681638099, 0.21084416532788086
936.8827681638099, 0.20814851133969003
936.8827681638099, 0.2054528573514991
936.8827681638099, 0.20275720336330827
937.0601300837116, 0.17377892299025643
936.8827681638099, 0.1704093555050179
936.8827681638099, 0.16771370151682696
936.8827681638099, 0.16501804752863614
936.8827681638099, 0.1623223935404453
936.8827681638099, 0.15962673955225437
936.8827681638099, 0.15693108556406354
936.8827681638099, 0.15423543157587272
936.8827681638099, 0.15153977758768178
937.0601300837116, 0.14143107513196607
936.8827681638099, 0.13806150764672742
936.8827681638099, 0.1353658536585366
936.8827681638099, 0.13267019967034577
936.8827681638099, 0.12997454568215483
936.8827681638099, 0.127278891693964
936.8827681638099, 0.12458323770577318
937.0601300837116, 0.11717018923824829
936.8827681638099, 0.11380062175300965
936.8827681638099, 0.11144192451334267
937.9469396832195, 0.23443113772455093
937.9469396832195, 0.2317354837363601
937.9469396832195, 0.22903982974816917
937.9469396832195, 0.22634417575997834
937.9469396832195, 0.19938763587806974
937.9469396832195, 0.1966919818898788
937.9469396832195, 0.19399632790168797
937.9469396832195, 0.19130067391349703
937.9469396832195, 0.1886050199253062
937.9469396832195, 0.18590936593711538
937.9469396832195, 0.18321371194892444
937.9469396832195, 0.1805180579607336
937.9469396832195, 0.1778224039725428
937.9469396832195, 0.14817021010244324
937.9469396832195, 0.1454745561142523
937.4148539235148, 0.12121367022053453
939.1884731225307, 0.26408333159465047
939.0111112026291, 0.26071376410941194
939.0111112026291, 0.258018110121221
939.0111112026291, 0.2553224561330302
939.0111112026291, 0.25262680214483935
939.0111112026291, 0.2499311481566484
939.0111112026291, 0.24723549416845758
939.0111112026291, 0.24453984018026675
939.0111112026291, 0.24184418619207582
939.0111112026291, 0.239148532203885
939.0111112026291, 0.23645287821569405
939.1884731225307, 0.2236485217717875
939.0111112026291, 0.22027895428654887
939.0111112026291, 0.21758330029835804
939.0111112026291, 0.2148876463101672
939.0111112026291, 0.21219199232197627
939.0111112026291, 0.20949633833378545
939.0111112026291, 0.20680068434559462
939.0111112026291, 0.20410503035740368
939.0111112026291, 0.20140937636921286
939.1884731225307, 0.17512674998435185
939.0111112026291, 0.17175718249911331
939.0111112026291, 0.1690615285109225
939.0111112026291, 0.16636587452273155
939.0111112026291, 0.16367022053454072
939.0111112026291, 0.16097456654634978
939.0111112026291, 0.15827891255815896
939.0111112026291, 0.15558325856996813
939.0111112026291, 0.1528876045817772
939.0111112026291, 0.15019195059358637
939.1884731225307, 0.14300353995841064
938.4790254429244, 0.14008324813787065
938.4790254429244, 0.13738759414967971
938.4790254429244, 0.1346919401614889
938.4790254429244, 0.13199628617329806
940.2526446419404, 0.2923876984706546
940.0752827220388, 0.28901813098541596
940.0752827220388, 0.28632247699722513
940.0752827220388, 0.2836268230090343
940.0752827220388, 0.28093116902084336
940.0752827220388, 0.27823551503265254
940.0752827220388, 0.2755398610444617
940.0752827220388, 0.27284420705627077
940.0752827220388, 0.27014855306807994
940.0752827220388, 0.2674528990798891
940.2526446419404, 0.23308331073045552
940.0752827220388, 0.22971374324521698
940.0752827220388, 0.22701808925702605
940.2526446419404, 0.1980398088839742
940.0752827220388, 0.19467024139873568
940.0752827220388, 0.19197458741054485
940.0752827220388, 0.1892789334223539
940.0752827220388, 0.18658327943416309
940.0752827220388, 0.18388762544597226
940.0752827220388, 0.18119197145778132
940.0752827220388, 0.1784963174695905
939.5431969623339, 0.14682238310834783
941.1394542414483, 0.31530075737027696
941.1394542414483, 0.312605103382086
941.1394542414483, 0.3099094493938952
941.1394542414483, 0.30721379540570437
941.1394542414483, 0.30451814141751343
941.1394542414483, 0.3018224874293226
941.1394542414483, 0.2991268334411318
941.1394542414483, 0.29643117945294084
941.1394542414483, 0.26408333159465047
941.1394542414483, 0.26138767760645965
941.1394542414483, 0.2586920236182687
941.1394542414483, 0.2559963696300779
941.1394542414483, 0.25330071564188705
941.1394542414483, 0.2506050616536961
941.1394542414483, 0.2479094076655053
941.1394542414483, 0.24521375367731446
941.1394542414483, 0.24251809968912352
941.1394542414483, 0.2398224457009327
941.1394542414483, 0.23712679171274187
941.1394542414483, 0.2236485217717875
941.1394542414483, 0.22095286778359657
941.1394542414483, 0.21825721379540575
941.1394542414483, 0.21556155980721492
941.1394542414483, 0.21286590581902398
941.1394542414483, 0.21017025183083315
941.1394542414483, 0.20747459784264233
941.1394542414483, 0.2047789438544514
941.1394542414483, 0.20208328986626056
940.6073684817436, 0.17512674998435185
940.6073684817436, 0.17243109599616102
940.6073684817436, 0.1697354420079702
940.6073684817436, 0.16703978801977926
940.6073684817436, 0.16434413403158843
940.6073684817436, 0.1616484800433976
942.2036257608579, 0.34764860522856733
942.2036257608579, 0.3449529512403765
942.2036257608579, 0.34225729725218557
942.2036257608579, 0.33956164326399474
942.2036257608579, 0.3368659892758039
942.2036257608579, 0.334170335287613
942.2036257608579, 0.33147468129942215
942.2036257608579, 0.3287790273112313
942.2036257608579, 0.3260833733230404
942.2036257608579, 0.32338771933484955
942.2036257608579, 0.32069206534665873
942.2036257608579, 0.3179964113584678
942.2036257608579, 0.29373552546475
942.2036257608579, 0.2910398714765592
942.2036257608579, 0.28834421748836825
942.2036257608579, 0.2856485635001774
942.2036257608579, 0.2829529095119866
942.2036257608579, 0.28025725552379566
942.2036257608579, 0.27756160153560483
942.2036257608579, 0.274865947547414
942.2036257608579, 0.27217029355922306
942.2036257608579, 0.26947463957103224
942.2036257608579, 0.2667789855828413
942.2036257608579, 0.23443113772455093
942.2036257608579, 0.2317354837363601
942.2036257608579, 0.22903982974816917
942.2036257608579, 0.22634417575997834
942.2036257608579, 0.19938763587806974
942.2036257608579, 0.1966919818898788
941.6715400011532, 0.19399632790168797
941.6715400011532, 0.19130067391349703
941.6715400011532, 0.1886050199253062
943.2677972802676, 0.3719094911222851
943.2677972802676, 0.3692138371340943
943.2677972802676, 0.36651818314590345
943.2677972802676, 0.3638225291577125
943.2677972802676, 0.3611268751695217
943.2677972802676, 0.35843122118133086
943.2677972802676, 0.3557355671931399
943.2677972802676, 0.3530399132049491
943.2677972802676, 0.35034425921675816
943.2677972802676, 0.31530075737027696
943.2677972802676, 0.312605103382086
943.2677972802676, 0.3099094493938952
943.2677972802676, 0.30721379540570437
943.2677972802676, 0.30451814141751343
943.2677972802676, 0.3018224874293226
943.2677972802676, 0.2991268334411318
943.2677972802676, 0.29643117945294084
943.2677972802676, 0.26408333159465047
943.2677972802676, 0.26138767760645965
943.2677972802676, 0.2586920236182687
943.2677972802676, 0.2559963696300779
943.2677972802676, 0.25330071564188705
943.2677972802676, 0.2506050616536961
943.2677972802676, 0.2479094076655053
943.2677972802676, 0.24521375367731446
943.2677972802676, 0.24251809968912352
943.2677972802676, 0.2398224457009327
943.2677972802676, 0.23712679171274187
942.7357115205627, 0.2236485217717875
942.7357115205627, 0.22095286778359657
942.7357115205627, 0.21825721379540575
942.7357115205627, 0.21556155980721492
942.7357115205627, 0.21286590581902398
942.7357115205627, 0.21017025183083315
942.7357115205627, 0.20747459784264233
942.7357115205627, 0.2047789438544514
942.7357115205627, 0.20208328986626056
944.3319687996772, 0.40964864695695724
944.3319687996772, 0.4069529929687664
944.3319687996772, 0.4042573389805756
944.3319687996772, 0.40156168499238465
944.3319687996772, 0.3988660310041938
944.3319687996772, 0.396170377016003
944.3319687996772, 0.39347472302781206
944.3319687996772, 0.39077906903962123
944.3319687996772, 0.3880834150514303
944.3319687996772, 0.38538776106323946
944.3319687996772, 0.38269210707504864
944.3319687996772, 0.3799964530868577
944.3319687996772, 0.3773007990986669
944.3319687996772, 0.37460514511047605
944.3319687996772, 0.34764860522856733
944.3319687996772, 0.3449529512403765
944.3319687996772, 0.34225729725218557
944.3319687996772, 0.33956164326399474
944.3319687996772, 0.3368659892758039
944.3319687996772, 0.334170335287613
944.3319687996772, 0.33147468129942215
944.3319687996772, 0.3287790273112313
944.3319687996772, 0.3260833733230404
944.3319687996772, 0.32338771933484955
944.3319687996772, 0.32069206534665873
944.3319687996772, 0.3179964113584678
944.3319687996772, 0.29373552546475
944.3319687996772, 0.2910398714765592
944.3319687996772, 0.28834421748836825
944.3319687996772, 0.2856485635001774
944.3319687996772, 0.2829529095119866
944.3319687996772, 0.28025725552379566
944.3319687996772, 0.27756160153560483
944.3319687996772, 0.274865947547414
944.3319687996772, 0.27217029355922306
944.3319687996772, 0.26947463957103224
944.3319687996772, 0.2667789855828413
943.7998830399723, 0.23443113772455093
943.7998830399723, 0.2317354837363601
943.7998830399723, 0.22903982974816917
943.7998830399723, 0.22701808925702605
945.3961403190867, 0.4312138788624842
945.3961403190867, 0.42851822487429336
945.3961403190867, 0.4258225708861025
945.3961403190867, 0.4231269168979116
945.3961403190867, 0.42043126290972077
945.3961403190867, 0.41773560892152983
945.3961403190867, 0.415039954933339
945.3961403190867, 0.4123443009451482
945.3961403190867, 0.3719094911222851
945.3961403190867, 0.3692138371340943
945.3961403190867, 0.36651818314590345
945.3961403190867, 0.3638225291577125
945.3961403190867, 0.3611268751695217
945.3961403190867, 0.35843122118133086
945.3961403190867, 0.3557355671931399
945.3961403190867, 0.3530399132049491
945.3961403190867, 0.35034425921675816
945.3961403190867, 0.31530075737027696
945.3961403190867, 0.312605103382086
945.3961403190867, 0.3099094493938952
945.3961403190867, 0.30721379540570437
945.3961403190867, 0.30451814141751343
945.3961403190867, 0.3018224874293226
945.3961403190867, 0.2991268334411318
945.3961403190867, 0.29643117945294084
944.8640545593819, 0.26408333159465047
944.8640545593819, 0.26138767760645965
944.8640545593819, 0.2593659371153164
946.4603118384963, 0.45817041874439285
946.4603118384963, 0.455474764756202
946.4603118384963, 0.45277911076801114
946.4603118384963, 0.45008345677982026
946.4603118384963, 0.44738780279162943
946.4603118384963, 0.44469214880343855
946.4603118384963, 0.44199649481524766
946.4603118384963, 0.4393008408270568
946.4603118384963, 0.43660518683886596
946.4603118384963, 0.4339095328506751
946.4603118384963, 0.40964864695695724
946.4603118384963, 0.4069529929687664
946.4603118384963, 0.4042573389805756
946.4603118384963, 0.40156168499238465
946.4603118384963, 0.3988660310041938
946.4603118384963, 0.396170377016003
946.4603118384963, 0.39347472302781206
946.4603118384963, 0.39077906903962123
946.4603118384963, 0.3880834150514303
946.4603118384963, 0.38538776106323946
946.4603118384963, 0.38269210707504864
946.4603118384963, 0.3799964530868577
946.4603118384963, 0.3773007990986669
946.4603118384963, 0.37460514511047605
946.4603118384963, 0.34764860522856733
946.4603118384963, 0.3449529512403765
946.4603118384963, 0.34225729725218557
946.4603118384963, 0.33956164326399474
946.4603118384963, 0.3368659892758039
946.4603118384963, 0.334170335287613
946.4603118384963, 0.33147468129942215
946.4603118384963, 0.3287790273112313
946.4603118384963, 0.3260833733230404
946.4603118384963, 0.32338771933484955
945.9282260787916, 0.32069206534665873
945.9282260787916, 0.3179964113584678
945.9282260787916, 0.29373552546475
945.9282260787916, 0.2910398714765592
945.9282260787916, 0.28834421748836825
945.9282260787916, 0.28632247699722513
947.5244833579059, 0.4878226126144924
947.5244833579059, 0.4851269586263015
947.5244833579059, 0.4824313046381107
947.5244833579059, 0.4797356506499198
947.5244833579059, 0.4770399966617289
947.5244833579059, 0.4743443426735381
947.5244833579059, 0.4716486886853472
947.5244833579059, 0.4689530346971563
947.5244833579059, 0.46625738070896544
947.5244833579059, 0.4635617267207746
947.5244833579059, 0.46086607273258373
947.5244833579059, 0.4312138788624842
947.5244833579059, 0.42851822487429336
947.5244833579059, 0.4258225708861025
947.5244833579059, 0.4231269168979116
947.5244833579059, 0.42043126290972077
947.5244833579059, 0.41773560892152983
947.5244833579059, 0.415039954933339
947.5244833579059, 0.4123443009451482
947.5244833579059, 0.3719094911222851
947.5244833579059, 0.3692138371340943
947.5244833579059, 0.36651818314590345
947.5244833579059, 0.3638225291577125
947.5244833579059, 0.3611268751695217
947.5244833579059, 0.35843122118133086
947.5244833579059, 0.3557355671931399
947.5244833579059, 0.3530399132049491
947.5244833579059, 0.35034425921675816
948.5886548773155, 0.514779152496401
948.5886548773155, 0.5120834985082102
948.5886548773155, 0.5093878445200193
948.5886548773155, 0.5066921905318285
948.5886548773155, 0.5039965365436376
948.5886548773155, 0.5013008825554468
948.5886548773155, 0.49860522856725586
948.5886548773155, 0.495909574579065
948.5886548773155, 0.49321392059087416
948.5886548773155, 0.4905182666026833
948.5886548773155, 0.45817041874439285
948.5886548773155, 0.455474764756202
948.5886548773155, 0.45277911076801114
948.5886548773155, 0.45008345677982026
948.5886548773155, 0.44738780279162943
948.5886548773155, 0.44469214880343855
948.5886548773155, 0.44199649481524766
948.5886548773155, 0.4393008408270568
948.5886548773155, 0.43660518683886596
948.5886548773155, 0.4339095328506751
948.5886548773155, 0.40964864695695724
948.5886548773155, 0.4069529929687664
948.5886548773155, 0.4042573389805756
948.5886548773155, 0.40156168499238465
948.5886548773155, 0.3988660310041938
948.5886548773155, 0.396170377016003
948.5886548773155, 0.39347472302781206
948.5886548773155, 0.39077906903962123
948.5886548773155, 0.3880834150514303
